inquiry_id,item_no,material_id,inquiry_quantity,unit,expected_unit_price,item_remarks
INQ-202507192-002,3,MAT-10023,386.0,件,138.73,一定
INQ-202507192-003,1,MAT-10037,26.0,件,141.54,社区
INQ-202507192-003,2,MAT-10038,324.0,套,499.3,出现
INQ-202507192-003,3,MAT-10021,39.0,个,29.43,关系
INQ-202507193-001,1,MAT-10041,415.0,箱,297.64,提高
INQ-202507193-001,2,MAT-10017,386.0,套,91.73,而且
INQ-202507193-001,3,MAT-10017,285.0,个,53.65,深圳
INQ-202507193-002,1,MAT-10008,37.0,箱,116.18,日期
INQ-202507193-002,2,MAT-10005,224.0,箱,85.16,政府
INQ-202507193-002,3,MAT-10009,399.0,件,452.81,中国
INQ-202507193-003,1,MAT-10003,416.0,箱,13.06,有些
INQ-202507193-003,2,MAT-10043,13.0,件,372.53,时间
INQ-202507193-003,3,MAT-10004,49.0,套,41.2,其实
INQ-202507194-001,1,MAT-10001,204.0,套,403.02,之后
INQ-202507194-001,2,MAT-10046,446.0,个,251.37,还是
INQ-202507194-001,3,MAT-10048,331.0,个,48.43,发表
INQ-202507194-002,1,MAT-10006,290.0,件,473.01,部门
INQ-202507194-002,2,MAT-10015,478.0,件,289.12,这些
INQ-202507194-002,3,MAT-10021,125.0,个,447.9,以上
INQ-202507194-003,1,MAT-10034,13.0,个,440.97,基本
INQ-202507194-003,2,MAT-10043,429.0,个,194.75,结果
INQ-202507194-003,3,MAT-10041,472.0,件,417.84,联系
INQ-202507195-001,1,MAT-10019,346.0,个,422.1,人民
INQ-202507195-001,2,MAT-10022,320.0,箱,60.9,同时
INQ-202507195-001,3,MAT-10033,126.0,套,174.1,有关
INQ-202507195-002,1,MAT-10029,198.0,件,345.2,查看
INQ-202507195-002,2,MAT-10043,293.0,个,377.59,内容
INQ-202507195-002,3,MAT-10014,252.0,箱,478.32,希望
INQ-202507195-003,1,MAT-10006,101.0,件,383.31,一种
INQ-202507195-003,2,MAT-10016,276.0,件,329.59,最新
INQ-202507195-003,3,MAT-10005,172.0,套,290.93,搜索
INQ-202507196-001,1,MAT-10003,228.0,套,476.63,作为
INQ-202507196-001,2,MAT-10050,123.0,套,450.46,电话
INQ-202507196-001,3,MAT-10003,130.0,件,58.42,也是
INQ-202507196-002,1,MAT-10004,453.0,个,334.56,是一
INQ-202507196-002,2,MAT-10041,205.0,件,133.55,很多
INQ-202507196-002,3,MAT-10003,150.0,箱,64.56,其他
INQ-202507196-003,1,MAT-10013,458.0,个,259.82,介绍
INQ-202507196-003,2,MAT-10007,425.0,件,13.43,地区
INQ-202507196-003,3,MAT-10005,250.0,个,420.36,出来
INQ-202507197-001,1,MAT-10022,95.0,套,125.99,女人
INQ-202507197-001,2,MAT-10039,454.0,件,179.26,资料
INQ-202507197-001,3,MAT-10040,447.0,箱,269.23,深圳
INQ-202507197-002,1,MAT-10046,287.0,个,89.49,你们
INQ-202507197-002,2,MAT-10047,243.0,套,479.48,软件
INQ-202507197-002,3,MAT-10027,330.0,个,254.46,您的
INQ-202507197-003,1,MAT-10013,244.0,件,368.89,电脑
INQ-202507197-003,2,MAT-10047,212.0,件,488.72,资源
INQ-202507197-003,3,MAT-10033,165.0,箱,148.44,规定
INQ-202507198-001,1,MAT-10007,267.0,个,346.46,社区
INQ-202507198-001,2,MAT-10047,470.0,套,453.09,公司
INQ-202507198-001,3,MAT-10022,463.0,套,337.27,手机
INQ-202507198-002,1,MAT-10040,487.0,套,473.81,经营
INQ-202507198-002,2,MAT-10023,94.0,箱,194.56,关系
INQ-202507198-002,3,MAT-10045,155.0,个,480.56,由于
INQ-202507198-003,1,MAT-10021,430.0,套,28.39,生活
INQ-202507198-003,2,MAT-10031,65.0,件,401.96,推荐
INQ-202507198-003,3,MAT-10002,342.0,件,138.55,图片
INQ-202507199-001,1,MAT-10001,391.0,箱,14.07,北京
INQ-202507199-001,2,MAT-10014,136.0,件,384.35,我的
INQ-202507199-001,3,MAT-10013,429.0,个,272.4,积分
INQ-202507199-002,1,MAT-10020,41.0,箱,273.53,虽然
INQ-202507199-002,2,MAT-10010,15.0,件,369.62,有些
INQ-202507199-002,3,MAT-10047,202.0,箱,130.14,制作
INQ-202507199-003,1,MAT-10048,314.0,个,168.07,所以
INQ-202507199-003,2,MAT-10029,380.0,个,383.63,原因
INQ-202507199-003,3,MAT-10003,214.0,箱,494.62,电影
INQ-202507200-001,1,MAT-10002,339.0,件,293.88,用户
INQ-202507200-001,2,MAT-10026,62.0,套,248.32,东西
INQ-202507200-001,3,MAT-10037,192.0,个,446.21,正在
INQ-202507200-002,1,MAT-10027,401.0,箱,69.26,最大
INQ-202507200-002,2,MAT-10040,361.0,个,312.51,根据
INQ-202507200-002,3,MAT-10039,367.0,个,16.61,组织
INQ-202507200-003,1,MAT-10007,383.0,件,375.52,目前
INQ-202507200-003,2,MAT-10042,480.0,个,467.95,时候
INQ-202507200-003,3,MAT-10035,208.0,件,249.51,一点
INQ-202507201-001,1,MAT-10038,193.0,套,197.64,文章
INQ-202507201-001,2,MAT-10026,492.0,箱,399.69,留言
INQ-202507201-001,3,MAT-10045,271.0,件,45.14,只有
INQ-202507201-002,1,MAT-10029,128.0,箱,207.06,汽车
INQ-202507201-002,2,MAT-10040,456.0,件,450.23,责任
INQ-202507201-002,3,MAT-10019,216.0,个,464.94,服务
INQ-202507201-003,1,MAT-10041,100.0,套,32.12,阅读
INQ-202507201-003,2,MAT-10032,328.0,个,205.96,由于
INQ-202507201-003,3,MAT-10031,256.0,件,285.34,一样
INQ-202507202-001,1,MAT-10015,397.0,套,484.71,新闻
INQ-202507202-001,2,MAT-10010,40.0,套,109.04,使用
INQ-202507202-001,3,MAT-10036,484.0,件,119.74,不同
INQ-202507202-002,1,MAT-10013,267.0,套,301.03,决定
INQ-202507202-002,2,MAT-10039,99.0,个,56.77,客户
INQ-202507202-002,3,MAT-10019,165.0,箱,465.73,发表
INQ-202507202-003,1,MAT-10013,295.0,个,231.24,你的
INQ-202507202-003,2,MAT-10004,185.0,箱,430.07,注册
INQ-202507202-003,3,MAT-10022,142.0,套,236.98,你们
INQ-202507203-001,1,MAT-10006,251.0,件,112.69,国际
INQ-202507203-001,2,MAT-10003,41.0,箱,401.5,数据
INQ-202507203-001,3,MAT-10032,164.0,件,333.13,之间
INQ-202507203-002,1,MAT-10024,139.0,个,71.67,文件
INQ-202507203-002,2,MAT-10045,494.0,件,393.64,质量
INQ-202507203-002,3,MAT-10045,428.0,个,146.11,一种
INQ-202507203-003,1,MAT-10026,179.0,箱,81.38,关系
INQ-202507203-003,2,MAT-10017,330.0,件,446.38,然后
INQ-202507203-003,3,MAT-10041,118.0,件,357.0,出现
INQ-202507204-001,1,MAT-10014,364.0,套,487.83,汽车
INQ-202507204-001,2,MAT-10004,123.0,件,197.62,查看
INQ-202507204-001,3,MAT-10043,343.0,箱,34.71,管理
INQ-202507204-002,1,MAT-10031,178.0,件,429.42,相关
INQ-202507204-002,2,MAT-10021,336.0,个,485.96,原因
INQ-202507204-002,3,MAT-10040,394.0,箱,52.25,报告
INQ-202507204-003,1,MAT-10046,80.0,套,414.41,任何
INQ-202507204-003,2,MAT-10011,307.0,套,406.86,的话
INQ-202507204-003,3,MAT-10044,353.0,箱,481.44,注意
INQ-202507205-001,1,MAT-10003,185.0,件,200.6,可能
INQ-202507205-001,2,MAT-10030,154.0,套,392.92,各种
INQ-202507205-001,3,MAT-10026,269.0,箱,282.39,历史
INQ-202507205-002,1,MAT-10047,481.0,件,457.38,到了
INQ-202507205-002,2,MAT-10036,118.0,箱,497.05,应用
INQ-202507205-002,3,MAT-10018,133.0,个,175.13,您的
INQ-202507205-003,1,MAT-10010,305.0,套,258.72,一起
INQ-202507205-003,2,MAT-10007,110.0,个,383.13,来自
INQ-202507205-003,3,MAT-10026,464.0,套,416.34,一起
INQ-202507206-001,1,MAT-10032,446.0,件,122.63,一下
INQ-202507206-001,2,MAT-10042,474.0,套,74.21,而且
INQ-202507206-001,3,MAT-10036,26.0,个,412.89,电话
INQ-202507206-002,1,MAT-10022,102.0,套,79.07,一切
INQ-202507206-002,2,MAT-10005,399.0,箱,356.15,空间
INQ-202507206-002,3,MAT-10025,458.0,箱,114.53,直接
INQ-202507206-003,1,MAT-10024,418.0,个,482.76,没有
INQ-202507206-003,2,MAT-10020,411.0,个,37.57,部分
INQ-202507206-003,3,MAT-10045,46.0,箱,246.46,比较
INQ-202507207-001,1,MAT-10020,399.0,件,83.07,一切
INQ-202507207-001,2,MAT-10049,455.0,个,109.93,就是
INQ-202507207-001,3,MAT-10010,77.0,箱,34.58,程序
INQ-202507207-002,1,MAT-10012,123.0,件,325.46,更新
INQ-202507207-002,2,MAT-10015,205.0,套,103.72,资料
INQ-202507207-002,3,MAT-10041,451.0,箱,433.37,有些
INQ-202507207-003,1,MAT-10050,138.0,个,274.77,不要
INQ-202507207-003,2,MAT-10035,182.0,个,223.36,为了
INQ-202507207-003,3,MAT-10018,83.0,箱,374.19,其实
INQ-202507208-001,1,MAT-10002,99.0,套,323.65,政府
INQ-202507208-001,2,MAT-10025,144.0,箱,316.68,不要
INQ-202507208-001,3,MAT-10026,142.0,件,385.36,觉得
INQ-202507208-002,1,MAT-10045,396.0,箱,240.44,能力
INQ-202507208-002,2,MAT-10025,337.0,件,166.24,详细
INQ-202507208-002,3,MAT-10048,179.0,件,261.17,那么
INQ-202507208-003,1,MAT-10008,264.0,套,72.81,电话
INQ-202507208-003,2,MAT-10026,408.0,箱,294.21,同时
INQ-202507208-003,3,MAT-10020,100.0,个,398.29,经济
INQ-202507209-001,1,MAT-10029,307.0,件,226.01,感觉
INQ-202507209-001,2,MAT-10030,199.0,套,153.16,汽车
INQ-202507209-001,3,MAT-10047,307.0,件,480.59,最新
INQ-202507209-002,1,MAT-10022,124.0,箱,340.75,能够
INQ-202507209-002,2,MAT-10028,415.0,件,360.09,类型
INQ-202507209-002,3,MAT-10024,432.0,套,281.68,查看
INQ-202507209-003,1,MAT-10049,486.0,箱,456.71,学习
INQ-202507209-003,2,MAT-10050,99.0,箱,104.4,到了
INQ-202507209-003,3,MAT-10002,220.0,件,377.27,数据
INQ-202507210-001,1,MAT-10046,439.0,件,252.78,为了
INQ-202507210-001,2,MAT-10010,225.0,件,70.47,新闻
INQ-202507210-001,3,MAT-10001,447.0,套,317.29,时间
INQ-202507210-002,1,MAT-10043,147.0,个,445.77,资料
INQ-202507210-002,2,MAT-10031,456.0,箱,48.02,知道
INQ-202507210-002,3,MAT-10041,412.0,箱,456.1,一起
INQ-202507210-003,1,MAT-10011,298.0,箱,296.8,有关
INQ-202507210-003,2,MAT-10025,204.0,箱,278.55,通过
INQ-202507210-003,3,MAT-10020,167.0,箱,84.83,女人
INQ-202507211-001,1,MAT-10010,212.0,件,277.71,安全
INQ-202507211-001,2,MAT-10026,72.0,套,166.51,进行
INQ-202507211-001,3,MAT-10034,177.0,套,457.42,操作
INQ-202507211-002,1,MAT-10043,430.0,个,314.64,登录
INQ-202507211-002,2,MAT-10032,140.0,个,355.35,威望
INQ-202507211-002,3,MAT-10010,238.0,件,156.8,成为
INQ-202507211-003,1,MAT-10013,14.0,套,45.57,的话
INQ-202507211-003,2,MAT-10038,94.0,件,356.47,不会
INQ-202507211-003,3,MAT-10014,243.0,件,238.88,出现
INQ-202507212-001,1,MAT-10015,307.0,套,333.98,更新
INQ-202507212-001,2,MAT-10008,493.0,个,198.46,得到
INQ-202507212-001,3,MAT-10024,136.0,件,431.15,用户
INQ-202507212-002,1,MAT-10015,337.0,个,295.1,作为
INQ-202507212-002,2,MAT-10037,248.0,箱,297.26,提高
INQ-202507212-002,3,MAT-10049,303.0,套,444.15,环境
INQ-202507212-003,1,MAT-10007,211.0,套,451.72,出来
INQ-202507212-003,2,MAT-10035,325.0,件,66.8,积分
INQ-202507212-003,3,MAT-10046,276.0,件,414.23,一下
INQ-202507213-001,1,MAT-10027,117.0,件,497.87,没有
INQ-202507213-001,2,MAT-10045,62.0,套,277.53,同时
INQ-202507213-001,3,MAT-10027,390.0,套,94.91,世界
INQ-202507213-002,1,MAT-10033,287.0,箱,215.95,经验
INQ-202507213-002,2,MAT-10040,114.0,箱,471.6,应该
INQ-202507213-002,3,MAT-10024,134.0,套,392.39,进行
INQ-202507213-003,1,MAT-10033,222.0,套,416.31,内容
INQ-202507213-003,2,MAT-10020,248.0,件,493.03,以下
INQ-202507213-003,3,MAT-10045,346.0,件,106.41,完成
INQ-202507214-001,1,MAT-10028,329.0,件,264.04,感觉
INQ-202507214-001,2,MAT-10045,152.0,箱,27.28,本站
INQ-202507214-001,3,MAT-10046,352.0,箱,61.67,游戏
INQ-202507214-002,1,MAT-10025,368.0,箱,455.19,各种
INQ-202507214-002,2,MAT-10033,286.0,箱,193.23,汽车
INQ-202507214-002,3,MAT-10028,315.0,个,264.68,他的
INQ-202507214-003,1,MAT-10025,13.0,箱,66.18,全部
INQ-202507214-003,2,MAT-10041,259.0,箱,153.51,详细
INQ-202507214-003,3,MAT-10050,278.0,箱,454.92,所有
INQ-202507215-001,1,MAT-10037,133.0,套,10.46,决定
INQ-202507215-001,2,MAT-10016,253.0,个,149.66,得到
INQ-202507215-001,3,MAT-10009,260.0,套,470.35,部分
INQ-202507215-002,1,MAT-10037,26.0,套,440.29,位置
INQ-202507215-002,2,MAT-10019,160.0,件,408.2,软件
INQ-202507215-002,3,MAT-10050,50.0,套,255.2,很多
INQ-202507215-003,1,MAT-10028,487.0,套,61.58,今天
INQ-202507215-003,2,MAT-10002,316.0,箱,187.24,音乐
INQ-202507215-003,3,MAT-10025,486.0,套,73.92,操作
INQ-202507216-001,1,MAT-10046,307.0,件,334.38,运行
INQ-202507216-001,2,MAT-10021,298.0,套,236.36,中文
INQ-202507216-001,3,MAT-10006,339.0,件,223.56,计划
INQ-202507216-002,1,MAT-10048,347.0,套,264.33,功能
INQ-202507216-002,2,MAT-10047,311.0,箱,233.48,使用
INQ-202507216-002,3,MAT-10045,130.0,套,255.9,我们
INQ-202507216-003,1,MAT-10028,175.0,个,135.05,全国
INQ-202507216-003,2,MAT-10004,36.0,套,284.75,标准
INQ-202507216-003,3,MAT-10047,341.0,件,415.92,搜索
INQ-202507217-001,1,MAT-10048,493.0,套,454.22,发生
INQ-202507217-001,2,MAT-10013,41.0,个,308.85,只是
INQ-202507217-001,3,MAT-10035,279.0,箱,480.87,进行
INQ-202507217-002,1,MAT-10042,490.0,箱,418.46,准备
INQ-202507217-002,2,MAT-10015,435.0,套,119.84,加入
INQ-202507217-002,3,MAT-10035,71.0,个,56.5,新闻
INQ-202507217-003,1,MAT-10036,70.0,个,492.04,大学
INQ-202507217-003,2,MAT-10017,89.0,箱,357.53,觉得
INQ-202507217-003,3,MAT-10038,79.0,箱,128.08,提供
INQ-202507218-001,1,MAT-10018,62.0,套,25.78,日期
INQ-202507218-001,2,MAT-10038,257.0,个,265.98,质量
INQ-202507218-001,3,MAT-10033,81.0,件,198.98,不断
INQ-202507218-002,1,MAT-10030,262.0,件,254.63,影响
INQ-202507218-002,2,MAT-10008,458.0,套,81.63,开始
INQ-202507218-002,3,MAT-10037,439.0,个,446.28,没有
INQ-202507218-003,1,MAT-10014,283.0,套,387.49,工具
INQ-202507218-003,2,MAT-10027,250.0,件,134.9,能力
INQ-202507218-003,3,MAT-10008,200.0,个,68.26,美国
INQ-202507219-001,1,MAT-10009,122.0,套,407.7,两个
INQ-202507219-001,2,MAT-10023,445.0,箱,353.18,标准
INQ-202507219-001,3,MAT-10036,166.0,箱,290.1,一起
INQ-202507219-002,1,MAT-10029,398.0,箱,118.06,历史
INQ-202507219-002,2,MAT-10001,441.0,件,479.08,国际
INQ-202507219-002,3,MAT-10039,316.0,件,254.06,这种
INQ-202507219-003,1,MAT-10029,338.0,套,164.2,公司
INQ-202507219-003,2,MAT-10014,464.0,个,21.32,显示
INQ-202507219-003,3,MAT-10038,414.0,套,293.33,有些
INQ-202507220-001,1,MAT-10045,184.0,套,271.76,发表
INQ-202507220-001,2,MAT-10019,96.0,个,391.09,你的
INQ-202507220-001,3,MAT-10007,358.0,件,160.14,位置
INQ-202507220-002,1,MAT-10035,259.0,套,177.48,知道
INQ-202507220-002,2,MAT-10010,37.0,箱,91.04,一定
INQ-202507220-002,3,MAT-10042,254.0,个,66.26,大学
INQ-202507220-003,1,MAT-10012,31.0,箱,255.7,都是
INQ-202507220-003,2,MAT-10039,253.0,箱,177.53,他的
INQ-202507220-003,3,MAT-10011,416.0,套,251.81,提高
INQ-202507221-001,1,MAT-10006,50.0,箱,168.85,起来
INQ-202507221-001,2,MAT-10022,373.0,箱,39.4,表示
INQ-202507221-001,3,MAT-10026,327.0,套,99.32,一些
INQ-202507221-002,1,MAT-10024,228.0,箱,69.8,时候
INQ-202507221-002,2,MAT-10015,467.0,件,427.3,标准
INQ-202507221-002,3,MAT-10026,145.0,箱,360.47,文化
INQ-202507221-003,1,MAT-10045,28.0,个,315.63,具有
INQ-202507221-003,2,MAT-10015,302.0,箱,498.68,免费
INQ-202507221-003,3,MAT-10008,101.0,件,350.43,政府
INQ-202507222-001,1,MAT-10032,228.0,套,197.59,因为
INQ-202507222-001,2,MAT-10026,18.0,件,34.18,用户
INQ-202507222-001,3,MAT-10031,115.0,箱,121.01,资源
INQ-202507222-002,1,MAT-10038,76.0,件,26.36,有关
INQ-202507222-002,2,MAT-10031,465.0,套,158.05,联系
INQ-202507222-002,3,MAT-10031,451.0,件,318.44,继续
INQ-202507222-003,1,MAT-10028,302.0,箱,18.01,已经
INQ-202507222-003,2,MAT-10011,336.0,件,61.08,一样
INQ-202507222-003,3,MAT-10009,238.0,箱,398.57,决定
INQ-202507223-001,1,MAT-10017,78.0,箱,23.0,操作
INQ-202507223-001,2,MAT-10002,382.0,箱,348.81,因此
INQ-202507223-001,3,MAT-10033,452.0,箱,282.0,设备
INQ-202507223-002,1,MAT-10007,187.0,件,383.99,的是
INQ-202507223-002,2,MAT-10007,228.0,个,271.6,一定
INQ-202507223-002,3,MAT-10042,19.0,个,299.54,更多
INQ-202507223-003,1,MAT-10012,374.0,件,315.4,谢谢
INQ-202507223-003,2,MAT-10023,296.0,件,249.75,方法
INQ-202507223-003,3,MAT-10033,71.0,件,368.46,学校
INQ-202507224-001,1,MAT-10033,339.0,箱,150.34,那么
INQ-202507224-001,2,MAT-10049,15.0,套,70.87,为了
INQ-202507224-001,3,MAT-10039,362.0,箱,39.42,生活
INQ-202507224-002,1,MAT-10034,411.0,个,350.99,一直
INQ-202507224-002,2,MAT-10011,301.0,件,401.96,查看
INQ-202507224-002,3,MAT-10022,447.0,套,459.75,大学
INQ-202507224-003,1,MAT-10020,113.0,件,199.09,经验
INQ-202507224-003,2,MAT-10007,499.0,套,104.04,不能
INQ-202507224-003,3,MAT-10039,218.0,箱,317.89,各种
INQ-202507225-001,1,MAT-10017,297.0,个,454.09,最大
INQ-202507225-001,2,MAT-10040,213.0,箱,417.72,位置
INQ-202507225-001,3,MAT-10015,468.0,件,85.86,美国
INQ-202507225-002,1,MAT-10012,323.0,套,48.64,应该
INQ-202507225-002,2,MAT-10039,426.0,套,59.77,一次
INQ-202507225-002,3,MAT-10001,182.0,箱,136.04,是否
INQ-202507225-003,1,MAT-10015,159.0,套,233.65,会员
INQ-202507225-003,2,MAT-10018,229.0,个,40.59,工程
INQ-202507225-003,3,MAT-10001,288.0,套,499.21,的话
INQ-202507226-001,1,MAT-10035,414.0,箱,280.34,语言
INQ-202507226-001,2,MAT-10044,306.0,套,76.5,作者
INQ-202507226-001,3,MAT-10025,301.0,套,361.42,日本
INQ-202507226-002,1,MAT-10043,379.0,件,407.97,下载
INQ-202507226-002,2,MAT-10043,494.0,件,272.39,汽车
INQ-202507226-002,3,MAT-10026,167.0,件,325.04,资源
INQ-202507226-003,1,MAT-10014,436.0,个,353.14,资源
INQ-202507226-003,2,MAT-10006,457.0,套,382.14,完全
INQ-202507226-003,3,MAT-10022,320.0,件,414.79,中心
INQ-202507227-001,1,MAT-10050,378.0,套,47.69,发生
INQ-202507227-001,2,MAT-10006,91.0,箱,159.77,工作
INQ-202507227-001,3,MAT-10050,112.0,个,321.82,孩子
INQ-202507227-002,1,MAT-10022,312.0,套,238.37,有限
INQ-202507227-002,2,MAT-10010,386.0,件,349.75,这种
INQ-202507227-002,3,MAT-10003,449.0,套,461.23,只有
INQ-202507227-003,1,MAT-10050,130.0,件,356.49,客户
INQ-202507227-003,2,MAT-10032,147.0,件,201.87,单位
INQ-202507227-003,3,MAT-10032,198.0,件,62.87,只有
INQ-202507228-001,1,MAT-10036,41.0,个,130.81,品牌
INQ-202507228-001,2,MAT-10022,95.0,箱,63.82,个人
INQ-202507228-001,3,MAT-10023,305.0,套,265.08,那些
INQ-202507228-002,1,MAT-10033,110.0,个,345.63,拥有
INQ-202507228-002,2,MAT-10022,324.0,件,435.42,中心
INQ-202507228-002,3,MAT-10008,46.0,套,170.97,知道
INQ-202507228-003,1,MAT-10025,366.0,个,105.47,中国
INQ-202507228-003,2,MAT-10019,482.0,件,200.22,结果
INQ-202507228-003,3,MAT-10035,298.0,箱,10.64,市场
INQ-202507229-001,1,MAT-10010,31.0,箱,350.5,商品
INQ-202507229-001,2,MAT-10026,364.0,个,361.4,说明
INQ-202507229-001,3,MAT-10029,133.0,件,153.51,拥有
INQ-202507229-002,1,MAT-10008,350.0,箱,406.88,合作
INQ-202507229-002,2,MAT-10032,256.0,件,217.36,下载
INQ-202507229-002,3,MAT-10038,345.0,套,128.83,可以
INQ-202507229-003,1,MAT-10047,380.0,个,457.89,完全
INQ-202507229-003,2,MAT-10015,464.0,箱,34.13,各种
INQ-202507229-003,3,MAT-10026,69.0,个,224.49,通过
INQ-202507230-001,1,MAT-10046,150.0,套,125.13,知道
INQ-202507230-001,2,MAT-10050,168.0,个,415.28,之后
INQ-202507230-001,3,MAT-10032,360.0,箱,390.88,显示
INQ-202507230-002,1,MAT-10042,101.0,套,145.5,大家
INQ-202507230-002,2,MAT-10017,419.0,箱,165.82,对于
INQ-202507230-002,3,MAT-10006,493.0,套,295.79,下载
INQ-202507230-003,1,MAT-10044,456.0,个,276.39,用户
INQ-202507230-003,2,MAT-10034,237.0,个,16.21,电话
INQ-202507230-003,3,MAT-10042,296.0,个,159.52,之后
INQ-202507231-001,1,MAT-10022,86.0,套,238.99,会员
INQ-202507231-001,2,MAT-10039,11.0,个,478.32,这种
INQ-202507231-001,3,MAT-10044,23.0,套,471.09,一下
INQ-202507231-002,1,MAT-10010,125.0,套,400.9,问题
INQ-202507231-002,2,MAT-10011,442.0,箱,359.16,情况
INQ-202507231-002,3,MAT-10033,167.0,个,416.32,空间
INQ-202507231-003,1,MAT-10009,423.0,件,298.25,结果
INQ-202507231-003,2,MAT-10005,402.0,件,148.57,一般
INQ-202507231-003,3,MAT-10045,108.0,箱,374.56,文件
INQ-202507232-001,1,MAT-10031,129.0,箱,397.88,人员
INQ-202507232-001,2,MAT-10019,315.0,个,120.31,显示
INQ-202507232-001,3,MAT-10041,447.0,个,434.86,还是
INQ-202507232-002,1,MAT-10011,31.0,个,127.68,可以
INQ-202507232-002,2,MAT-10043,219.0,件,459.0,销售
INQ-202507232-002,3,MAT-10050,199.0,个,393.89,必须
INQ-202507232-003,1,MAT-10028,334.0,个,219.85,因此
INQ-202507232-003,2,MAT-10001,490.0,件,362.45,什么
INQ-202507232-003,3,MAT-10046,424.0,套,185.45,帖子
INQ-202507233-001,1,MAT-10027,281.0,件,294.91,是一
INQ-202507233-001,2,MAT-10027,209.0,个,215.61,有关
INQ-202507233-001,3,MAT-10022,410.0,箱,242.69,当然
INQ-202507233-002,1,MAT-10039,88.0,套,417.04,加入
INQ-202507233-002,2,MAT-10037,340.0,个,267.92,所有
INQ-202507233-002,3,MAT-10037,396.0,个,203.06,只是
INQ-202507233-003,1,MAT-10023,440.0,套,114.17,方法
INQ-202507233-003,2,MAT-10031,72.0,箱,175.5,更多
INQ-202507233-003,3,MAT-10038,128.0,箱,164.84,资源
INQ-202507234-001,1,MAT-10019,335.0,个,375.98,地区
INQ-202507234-001,2,MAT-10015,290.0,个,137.0,软件
INQ-202507234-001,3,MAT-10020,288.0,个,145.75,工具
INQ-202507234-002,1,MAT-10001,225.0,套,343.51,资源
INQ-202507234-002,2,MAT-10028,375.0,箱,174.86,商品
INQ-202507234-002,3,MAT-10008,450.0,箱,336.83,支持
INQ-202507234-003,1,MAT-10040,190.0,箱,171.0,其实
INQ-202507234-003,2,MAT-10002,490.0,套,73.86,安全
INQ-202507234-003,3,MAT-10014,329.0,套,462.15,不是
INQ-202507235-001,1,MAT-10033,121.0,个,250.85,那么
INQ-202507235-001,2,MAT-10001,417.0,箱,247.35,以上
INQ-202507235-001,3,MAT-10028,47.0,箱,369.57,使用
INQ-202507235-002,1,MAT-10033,377.0,套,51.12,部分
INQ-202507235-002,2,MAT-10027,401.0,件,161.76,非常
INQ-202507235-002,3,MAT-10010,436.0,箱,168.29,发生
INQ-202507235-003,1,MAT-10033,72.0,套,14.65,推荐
INQ-202507235-003,2,MAT-10027,175.0,套,460.52,无法
INQ-202507235-003,3,MAT-10004,287.0,箱,24.27,注册
INQ-202507236-001,1,MAT-10017,363.0,个,166.65,阅读
INQ-202507236-001,2,MAT-10042,299.0,件,486.9,国家
INQ-202507236-001,3,MAT-10004,404.0,个,226.73,因此
INQ-202507236-002,1,MAT-10043,334.0,箱,86.88,国际
INQ-202507236-002,2,MAT-10046,151.0,套,180.85,就是
INQ-202507236-002,3,MAT-10006,442.0,套,23.88,东西
INQ-202507236-003,1,MAT-10016,192.0,箱,347.52,网上
INQ-202507236-003,2,MAT-10010,88.0,套,176.7,服务
INQ-202507236-003,3,MAT-10012,35.0,箱,486.68,来源
INQ-202507237-001,1,MAT-10019,147.0,个,431.59,问题
INQ-202507237-001,2,MAT-10044,275.0,个,435.68,支持
INQ-202507237-001,3,MAT-10023,162.0,箱,96.49,那些
INQ-202507237-002,1,MAT-10009,136.0,套,97.81,点击
INQ-202507237-002,2,MAT-10020,111.0,套,336.46,什么
INQ-202507237-002,3,MAT-10050,214.0,个,480.54,比较
INQ-202507237-003,1,MAT-10024,202.0,个,110.54,孩子
INQ-202507237-003,2,MAT-10005,88.0,套,45.43,精华
INQ-202507237-003,3,MAT-10043,258.0,件,217.37,完全
INQ-202507238-001,1,MAT-10030,390.0,个,375.59,她的
INQ-202507238-001,2,MAT-10048,261.0,套,33.37,业务
INQ-202507238-001,3,MAT-10018,349.0,套,423.02,新闻
INQ-202507238-002,1,MAT-10004,144.0,箱,168.15,增加
INQ-202507238-002,2,MAT-10016,468.0,件,428.75,部门
INQ-202507238-002,3,MAT-10006,175.0,个,436.16,朋友
INQ-202507238-003,1,MAT-10005,468.0,件,93.85,说明
INQ-202507238-003,2,MAT-10047,478.0,套,183.66,本站
INQ-202507238-003,3,MAT-10031,150.0,套,208.63,她的
INQ-202507239-001,1,MAT-10022,152.0,套,289.62,需要
INQ-202507239-001,2,MAT-10041,248.0,个,232.01,喜欢
INQ-202507239-001,3,MAT-10017,91.0,件,394.07,推荐
INQ-202507239-002,1,MAT-10040,64.0,件,289.03,所以
INQ-202507239-002,2,MAT-10016,321.0,套,305.31,女人
INQ-202507239-002,3,MAT-10046,375.0,箱,463.39,所以
INQ-202507239-003,1,MAT-10032,152.0,套,496.86,可是
INQ-202507239-003,2,MAT-10009,120.0,箱,404.55,积分
INQ-202507239-003,3,MAT-10050,72.0,箱,429.83,建设
INQ-202507240-001,1,MAT-10012,363.0,件,478.37,威望
INQ-202507240-001,2,MAT-10044,38.0,套,142.13,这里
INQ-202507240-001,3,MAT-10023,470.0,个,39.19,企业
INQ-202507240-002,1,MAT-10021,54.0,个,321.0,发现
