quotation_id,item_no,inquiry_item_id,material_id,quotation_quantity,unit_price,discount_rate,item_amount,unit
QUO-20250731-003,1,INQ-20250731-003-1,MAT-10032,144.0,169.58,0.1,24419.52,套
QUO-20250731-003,2,INQ-20250731-003-2,MAT-10042,189.0,295.05,0.09,55764.45,个
QUO-20250731-003,3,INQ-20250731-003-3,MAT-10008,27.0,117.23,0.06,3165.21,个
QUO-20250732-001,1,INQ-20250732-001-1,MAT-10050,48.0,82.95,0.04,3981.6,件
QUO-20250732-001,2,INQ-20250732-001-2,MAT-10045,28.0,127.02,0.12,3556.56,个
QUO-20250732-001,3,INQ-20250732-001-3,MAT-10031,21.0,135.23,0.04,2839.83,个
QUO-20250732-002,1,INQ-20250732-002-1,MAT-10021,129.0,203.52,0.04,26254.08,套
QUO-20250732-002,2,INQ-20250732-002-2,MAT-10033,160.0,69.18,0.11,11068.8,箱
QUO-20250732-002,3,INQ-20250732-002-3,MAT-10001,140.0,88.4,0.02,12376.0,个
QUO-20250732-003,1,INQ-20250732-003-1,MAT-10027,52.0,195.82,0.06,10182.64,件
QUO-20250732-003,2,INQ-20250732-003-2,MAT-10005,157.0,196.28,0.06,30815.96,件
QUO-20250732-003,3,INQ-20250732-003-3,MAT-10039,161.0,188.17,0.07,30295.37,个
QUO-20250733-001,1,INQ-20250733-001-1,MAT-10002,170.0,68.43,0.02,11633.1,件
QUO-20250733-001,2,INQ-20250733-001-2,MAT-10017,189.0,123.19,0.07,23282.91,箱
QUO-20250733-001,3,INQ-20250733-001-3,MAT-10005,6.0,295.75,0.07,1774.5,箱
QUO-20250733-002,1,INQ-20250733-002-1,MAT-10017,160.0,76.01,0.08,12161.6,套
QUO-20250733-002,2,INQ-20250733-002-2,MAT-10027,109.0,248.86,0.14,27125.74,件
QUO-20250733-002,3,INQ-20250733-002-3,MAT-10033,175.0,284.21,0.01,49736.75,套
QUO-20250733-003,1,INQ-20250733-003-1,MAT-10016,18.0,226.12,0.02,4070.16,件
QUO-20250733-003,2,INQ-20250733-003-2,MAT-10001,22.0,168.85,0.09,3714.7,个
QUO-20250733-003,3,INQ-20250733-003-3,MAT-10007,81.0,231.09,0.1,18718.29,件
QUO-20250734-001,1,INQ-20250734-001-1,MAT-10019,189.0,159.34,0.02,30115.26,个
QUO-20250734-001,2,INQ-20250734-001-2,MAT-10008,187.0,131.1,0.06,24515.7,件
QUO-20250734-001,3,INQ-20250734-001-3,MAT-10025,137.0,230.33,0.15,31555.21,箱
QUO-20250734-002,1,INQ-20250734-002-1,MAT-10026,30.0,137.64,0.06,4129.2,套
QUO-20250734-002,2,INQ-20250734-002-2,MAT-10050,74.0,228.57,0.12,16914.18,箱
QUO-20250734-002,3,INQ-20250734-002-3,MAT-10025,100.0,273.34,0.02,27334.0,套
QUO-20250734-003,1,INQ-20250734-003-1,MAT-10020,110.0,82.03,0.1,9023.3,套
QUO-20250734-003,2,INQ-20250734-003-2,MAT-10034,123.0,236.92,0.02,29141.16,个
QUO-20250734-003,3,INQ-20250734-003-3,MAT-10002,183.0,102.39,0.1,18737.37,套
QUO-20250735-001,1,INQ-20250735-001-1,MAT-10025,14.0,151.96,0.02,2127.44,件
QUO-20250735-001,2,INQ-20250735-001-2,MAT-10015,29.0,82.58,0.15,2394.82,个
QUO-20250735-001,3,INQ-20250735-001-3,MAT-10029,100.0,233.93,0.13,23393.0,个
QUO-20250735-002,1,INQ-20250735-002-1,MAT-10048,28.0,227.56,0.14,6371.68,箱
QUO-20250735-002,2,INQ-20250735-002-2,MAT-10045,94.0,65.95,0.13,6199.3,套
QUO-20250735-002,3,INQ-20250735-002-3,MAT-10006,139.0,236.33,0.03,32849.87,个
QUO-20250735-003,1,INQ-20250735-003-1,MAT-10019,15.0,67.73,0.1,1015.95,件
QUO-20250735-003,2,INQ-20250735-003-2,MAT-10040,77.0,100.18,0.15,7713.86,件
QUO-20250735-003,3,INQ-20250735-003-3,MAT-10031,51.0,171.21,0.01,8731.71,箱
QUO-20250736-001,1,INQ-20250736-001-1,MAT-10028,198.0,292.14,0.13,57843.72,件
QUO-20250736-001,2,INQ-20250736-001-2,MAT-10046,30.0,124.42,0.05,3732.6,件
QUO-20250736-001,3,INQ-20250736-001-3,MAT-10014,54.0,60.96,0.0,3291.84,件
QUO-20250736-002,1,INQ-20250736-002-1,MAT-10040,16.0,53.12,0.05,849.92,套
QUO-20250736-002,2,INQ-20250736-002-2,MAT-10036,7.0,99.06,0.14,693.42,箱
QUO-20250736-002,3,INQ-20250736-002-3,MAT-10007,88.0,100.97,0.04,8885.36,件
QUO-20250736-003,1,INQ-20250736-003-1,MAT-10002,110.0,52.55,0.02,5780.5,箱
QUO-20250736-003,2,INQ-20250736-003-2,MAT-10033,96.0,170.21,0.0,16340.16,箱
QUO-20250736-003,3,INQ-20250736-003-3,MAT-10016,129.0,181.18,0.14,23372.22,套
QUO-20250737-001,1,INQ-20250737-001-1,MAT-10041,126.0,115.7,0.03,14578.2,个
QUO-20250737-001,2,INQ-20250737-001-2,MAT-10041,36.0,258.38,0.09,9301.68,件
QUO-20250737-001,3,INQ-20250737-001-3,MAT-10029,103.0,90.27,0.14,9297.81,套
QUO-20250737-002,1,INQ-20250737-002-1,MAT-10011,128.0,225.73,0.14,28893.44,箱
QUO-20250737-002,2,INQ-20250737-002-2,MAT-10011,124.0,227.1,0.02,28160.4,箱
QUO-20250737-002,3,INQ-20250737-002-3,MAT-10004,46.0,63.83,0.05,2936.18,箱
QUO-20250737-003,1,INQ-20250737-003-1,MAT-10019,7.0,84.34,0.06,590.38,个
QUO-20250737-003,2,INQ-20250737-003-2,MAT-10028,163.0,239.62,0.03,39058.06,件
QUO-20250737-003,3,INQ-20250737-003-3,MAT-10042,172.0,233.4,0.12,40144.8,箱
QUO-20250738-001,1,INQ-20250738-001-1,MAT-10042,131.0,297.38,0.05,38956.78,个
QUO-20250738-001,2,INQ-20250738-001-2,MAT-10047,35.0,131.75,0.1,4611.25,件
QUO-20250738-001,3,INQ-20250738-001-3,MAT-10011,157.0,66.9,0.04,10503.3,件
QUO-20250738-002,1,INQ-20250738-002-1,MAT-10045,31.0,265.22,0.09,8221.82,件
QUO-20250738-002,2,INQ-20250738-002-2,MAT-10022,156.0,251.86,0.04,39290.16,件
QUO-20250738-002,3,INQ-20250738-002-3,MAT-10038,57.0,219.27,0.11,12498.39,个
QUO-20250738-003,1,INQ-20250738-003-1,MAT-10010,62.0,184.01,0.05,11408.62,箱
QUO-20250738-003,2,INQ-20250738-003-2,MAT-10026,29.0,87.02,0.03,2523.58,件
QUO-20250738-003,3,INQ-20250738-003-3,MAT-10026,94.0,112.87,0.09,10609.78,件
QUO-20250739-001,1,INQ-20250739-001-1,MAT-10030,168.0,222.63,0.03,37401.84,套
QUO-20250739-001,2,INQ-20250739-001-2,MAT-10023,155.0,88.62,0.13,13736.1,箱
QUO-20250739-001,3,INQ-20250739-001-3,MAT-10034,147.0,129.0,0.12,18963.0,套
QUO-20250739-002,1,INQ-20250739-002-1,MAT-10010,12.0,73.44,0.04,881.28,件
QUO-20250739-002,2,INQ-20250739-002-2,MAT-10026,139.0,143.65,0.14,19967.35,件
QUO-20250739-002,3,INQ-20250739-002-3,MAT-10031,116.0,278.98,0.02,32361.68,箱
QUO-20250739-003,1,INQ-20250739-003-1,MAT-10021,135.0,218.16,0.08,29451.6,套
QUO-20250739-003,2,INQ-20250739-003-2,MAT-10045,98.0,200.1,0.0,19609.8,件
QUO-20250739-003,3,INQ-20250739-003-3,MAT-10050,176.0,269.91,0.03,47504.16,箱
QUO-20250740-001,1,INQ-20250740-001-1,MAT-10044,68.0,105.47,0.03,7171.96,个
QUO-20250740-001,2,INQ-20250740-001-2,MAT-10044,164.0,134.27,0.14,22020.28,件
QUO-20250740-001,3,INQ-20250740-001-3,MAT-10013,15.0,150.19,0.15,2252.85,个
QUO-20250740-002,1,INQ-20250740-002-1,MAT-10040,118.0,64.08,0.11,7561.44,件
QUO-20250740-002,2,INQ-20250740-002-2,MAT-10026,25.0,253.46,0.01,6336.5,箱
QUO-20250740-002,3,INQ-20250740-002-3,MAT-10022,81.0,274.53,0.11,22236.93,个
QUO-20250740-003,1,INQ-20250740-003-1,MAT-10031,144.0,277.35,0.02,39938.4,件
QUO-20250740-003,2,INQ-20250740-003-2,MAT-10016,29.0,99.57,0.14,2887.53,件
QUO-20250740-003,3,INQ-20250740-003-3,MAT-10006,71.0,201.03,0.1,14273.13,套
QUO-20250741-001,1,INQ-20250741-001-1,MAT-10041,182.0,204.76,0.13,37266.32,件
QUO-20250741-001,2,INQ-20250741-001-2,MAT-10014,67.0,216.22,0.14,14486.74,个
QUO-20250741-001,3,INQ-20250741-001-3,MAT-10029,75.0,299.96,0.11,22497.0,箱
QUO-20250741-002,1,INQ-20250741-002-1,MAT-10032,33.0,254.16,0.15,8387.28,箱
QUO-20250741-002,2,INQ-20250741-002-2,MAT-10042,47.0,104.08,0.08,4891.76,套
QUO-20250741-002,3,INQ-20250741-002-3,MAT-10039,129.0,252.64,0.01,32590.56,套
QUO-20250741-003,1,INQ-20250741-003-1,MAT-10010,196.0,181.12,0.08,35499.52,套
QUO-20250741-003,2,INQ-20250741-003-2,MAT-10027,47.0,155.23,0.07,7295.81,箱
QUO-20250741-003,3,INQ-20250741-003-3,MAT-10030,182.0,228.19,0.14,41530.58,件
QUO-20250742-001,1,INQ-20250742-001-1,MAT-10021,179.0,159.66,0.14,28579.14,套
QUO-20250742-001,2,INQ-20250742-001-2,MAT-10049,44.0,287.44,0.08,12647.36,箱
QUO-20250742-001,3,INQ-20250742-001-3,MAT-10027,110.0,170.12,0.06,18713.2,件
QUO-20250742-002,1,INQ-20250742-002-1,MAT-10035,180.0,275.9,0.12,49662.0,箱
QUO-20250742-002,2,INQ-20250742-002-2,MAT-10019,145.0,105.72,0.08,15329.4,套
QUO-20250742-002,3,INQ-20250742-002-3,MAT-10019,6.0,130.59,0.13,783.54,件
QUO-20250742-003,1,INQ-20250742-003-1,MAT-10011,152.0,187.64,0.12,28521.28,件
QUO-20250742-003,2,INQ-20250742-003-2,MAT-10021,110.0,208.27,0.14,22909.7,件
QUO-20250742-003,3,INQ-20250742-003-3,MAT-10016,83.0,178.08,0.05,14780.64,件
QUO-20250743-001,1,INQ-20250743-001-1,MAT-10004,58.0,285.81,0.08,16576.98,套
QUO-20250743-001,2,INQ-20250743-001-2,MAT-10024,90.0,275.01,0.15,24750.9,个
QUO-20250743-001,3,INQ-20250743-001-3,MAT-10037,108.0,287.86,0.01,31088.88,件
QUO-20250743-002,1,INQ-20250743-002-1,MAT-10025,45.0,219.64,0.12,9883.8,箱
QUO-20250743-002,2,INQ-20250743-002-2,MAT-10011,173.0,148.93,0.02,25764.89,套
QUO-20250743-002,3,INQ-20250743-002-3,MAT-10010,63.0,137.35,0.13,8653.05,个
QUO-20250743-003,1,INQ-20250743-003-1,MAT-10044,124.0,291.68,0.14,36168.32,个
QUO-20250743-003,2,INQ-20250743-003-2,MAT-10026,123.0,284.65,0.13,35011.95,箱
QUO-20250743-003,3,INQ-20250743-003-3,MAT-10046,86.0,127.7,0.13,10982.2,个
QUO-20250744-001,1,INQ-20250744-001-1,MAT-10028,147.0,285.36,0.03,41947.92,件
QUO-20250744-001,2,INQ-20250744-001-2,MAT-10044,146.0,143.4,0.07,20936.4,件
QUO-20250744-001,3,INQ-20250744-001-3,MAT-10031,143.0,164.17,0.14,23476.31,箱
QUO-20250744-002,1,INQ-20250744-002-1,MAT-10010,70.0,251.72,0.12,17620.4,套
QUO-20250744-002,2,INQ-20250744-002-2,MAT-10019,82.0,236.6,0.13,19401.2,件
QUO-20250744-002,3,INQ-20250744-002-3,MAT-10028,89.0,111.59,0.02,9931.51,箱
QUO-20250744-003,1,INQ-20250744-003-1,MAT-10032,10.0,188.52,0.07,1885.2,个
QUO-20250744-003,2,INQ-20250744-003-2,MAT-10004,168.0,248.82,0.09,41801.76,箱
QUO-20250744-003,3,INQ-20250744-003-3,MAT-10049,109.0,264.06,0.09,28782.54,套
QUO-20250745-001,1,INQ-20250745-001-1,MAT-10005,78.0,98.29,0.05,7666.62,个
QUO-20250745-001,2,INQ-20250745-001-2,MAT-10049,183.0,89.02,0.12,16290.66,套
QUO-20250745-001,3,INQ-20250745-001-3,MAT-10023,127.0,145.14,0.06,18432.78,箱
QUO-20250745-002,1,INQ-20250745-002-1,MAT-10008,9.0,84.18,0.09,757.62,套
QUO-20250745-002,2,INQ-20250745-002-2,MAT-10006,126.0,180.61,0.1,22756.86,件
QUO-20250745-002,3,INQ-20250745-002-3,MAT-10042,104.0,236.24,0.03,24568.96,个
QUO-20250745-003,1,INQ-20250745-003-1,MAT-10030,118.0,291.4,0.05,34385.2,个
QUO-20250745-003,2,INQ-20250745-003-2,MAT-10036,140.0,160.33,0.06,22446.2,个
QUO-20250745-003,3,INQ-20250745-003-3,MAT-10004,97.0,203.64,0.09,19753.08,个
QUO-20250746-001,1,INQ-20250746-001-1,MAT-10012,53.0,199.92,0.09,10595.76,件
QUO-20250746-001,2,INQ-20250746-001-2,MAT-10046,95.0,132.27,0.14,12565.65,箱
QUO-20250746-001,3,INQ-20250746-001-3,MAT-10023,121.0,67.8,0.07,8203.8,件
QUO-20250746-002,1,INQ-20250746-002-1,MAT-10012,164.0,128.38,0.0,21054.32,箱
QUO-20250746-002,2,INQ-20250746-002-2,MAT-10050,157.0,110.69,0.07,17378.33,个
QUO-20250746-002,3,INQ-20250746-002-3,MAT-10036,114.0,232.2,0.01,26470.8,件
QUO-20250746-003,1,INQ-20250746-003-1,MAT-10027,140.0,160.76,0.05,22506.4,箱
QUO-20250746-003,2,INQ-20250746-003-2,MAT-10024,151.0,63.22,0.02,9546.22,个
QUO-20250746-003,3,INQ-20250746-003-3,MAT-10029,71.0,156.77,0.12,11130.67,个
QUO-20250747-001,1,INQ-20250747-001-1,MAT-10049,159.0,105.47,0.14,16769.73,箱
QUO-20250747-001,2,INQ-20250747-001-2,MAT-10025,79.0,122.21,0.02,9654.59,箱
QUO-20250747-001,3,INQ-20250747-001-3,MAT-10041,128.0,293.52,0.06,37570.56,箱
QUO-20250747-002,1,INQ-20250747-002-1,MAT-10017,180.0,155.39,0.06,27970.2,个
QUO-20250747-002,2,INQ-20250747-002-2,MAT-10046,20.0,111.82,0.07,2236.4,件
QUO-20250747-002,3,INQ-20250747-002-3,MAT-10030,148.0,185.62,0.07,27471.76,个
QUO-20250747-003,1,INQ-20250747-003-1,MAT-10020,115.0,87.31,0.02,10040.65,个
QUO-20250747-003,2,INQ-20250747-003-2,MAT-10006,73.0,179.05,0.07,13070.65,个
QUO-20250747-003,3,INQ-20250747-003-3,MAT-10017,198.0,177.97,0.11,35238.06,个
QUO-20250748-001,1,INQ-20250748-001-1,MAT-10050,165.0,283.86,0.11,46836.9,套
QUO-20250748-001,2,INQ-20250748-001-2,MAT-10003,13.0,207.78,0.12,2701.14,套
QUO-20250748-001,3,INQ-20250748-001-3,MAT-10006,147.0,73.62,0.01,10822.14,个
QUO-20250748-002,1,INQ-20250748-002-1,MAT-10023,46.0,153.01,0.09,7038.46,箱
QUO-20250748-002,2,INQ-20250748-002-2,MAT-10029,39.0,276.94,0.0,10800.66,个
QUO-20250748-002,3,INQ-20250748-002-3,MAT-10036,143.0,52.46,0.13,7501.78,个
QUO-20250748-003,1,INQ-20250748-003-1,MAT-10043,114.0,95.72,0.12,10912.08,套
QUO-20250748-003,2,INQ-20250748-003-2,MAT-10048,152.0,189.98,0.06,28876.96,个
QUO-20250748-003,3,INQ-20250748-003-3,MAT-10010,85.0,58.66,0.13,4986.1,件
QUO-20250749-001,1,INQ-20250749-001-1,MAT-10045,96.0,156.57,0.1,15030.72,件
QUO-20250749-001,2,INQ-20250749-001-2,MAT-10019,139.0,153.76,0.09,21372.64,套
QUO-20250749-001,3,INQ-20250749-001-3,MAT-10012,19.0,126.24,0.12,2398.56,箱
QUO-20250749-002,1,INQ-20250749-002-1,MAT-10033,186.0,88.89,0.06,16533.54,个
QUO-20250749-002,2,INQ-20250749-002-2,MAT-10009,147.0,284.53,0.08,41825.91,个
QUO-20250749-002,3,INQ-20250749-002-3,MAT-10037,119.0,206.21,0.1,24538.99,个
QUO-20250749-003,1,INQ-20250749-003-1,MAT-10042,14.0,287.45,0.1,4024.3,件
QUO-20250749-003,2,INQ-20250749-003-2,MAT-10036,100.0,124.87,0.13,12487.0,个
QUO-20250749-003,3,INQ-20250749-003-3,MAT-10029,10.0,248.36,0.07,2483.6,件
QUO-20250750-001,1,INQ-20250750-001-1,MAT-10018,133.0,159.05,0.03,21153.65,件
QUO-20250750-001,2,INQ-20250750-001-2,MAT-10034,73.0,265.18,0.02,19358.14,件
QUO-20250750-001,3,INQ-20250750-001-3,MAT-10034,180.0,233.64,0.03,42055.2,套
QUO-20250750-002,1,INQ-20250750-002-1,MAT-10011,158.0,260.95,0.03,41230.1,套
QUO-20250750-002,2,INQ-20250750-002-2,MAT-10045,28.0,113.09,0.05,3166.52,套
QUO-20250750-002,3,INQ-20250750-002-3,MAT-10019,152.0,122.4,0.03,18604.8,箱
QUO-20250750-003,1,INQ-20250750-003-1,MAT-10012,133.0,241.11,0.12,32067.63,个
QUO-20250750-003,2,INQ-20250750-003-2,MAT-10026,23.0,92.37,0.05,2124.51,箱
QUO-20250750-003,3,INQ-20250750-003-3,MAT-10016,74.0,219.41,0.06,16236.34,套
QUO-20250751-001,1,INQ-20250751-001-1,MAT-10019,49.0,211.2,0.1,10348.8,个
QUO-20250751-001,2,INQ-20250751-001-2,MAT-10038,65.0,218.8,0.05,14222.0,箱
QUO-20250751-001,3,INQ-20250751-001-3,MAT-10042,115.0,106.48,0.02,12245.2,个
QUO-20250751-002,1,INQ-20250751-002-1,MAT-10036,146.0,286.85,0.03,41880.1,箱
QUO-20250751-002,2,INQ-20250751-002-2,MAT-10049,177.0,60.94,0.02,10786.38,箱
QUO-20250751-002,3,INQ-20250751-002-3,MAT-10041,146.0,88.64,0.03,12941.44,套
QUO-20250751-003,1,INQ-20250751-003-1,MAT-10018,142.0,78.09,0.08,11088.78,箱
QUO-20250751-003,2,INQ-20250751-003-2,MAT-10002,67.0,181.38,0.05,12152.46,件
QUO-20250751-003,3,INQ-20250751-003-3,MAT-10030,119.0,120.14,0.05,14296.66,套
QUO-20250752-001,1,INQ-20250752-001-1,MAT-10006,147.0,258.4,0.09,37984.8,箱
QUO-20250752-001,2,INQ-20250752-001-2,MAT-10045,129.0,184.57,0.14,23809.53,箱
QUO-20250752-001,3,INQ-20250752-001-3,MAT-10034,189.0,68.11,0.05,12872.79,件
QUO-20250752-002,1,INQ-20250752-002-1,MAT-10021,75.0,220.74,0.01,16555.5,箱
QUO-20250752-002,2,INQ-20250752-002-2,MAT-10024,101.0,88.58,0.09,8946.58,套
QUO-20250752-002,3,INQ-20250752-002-3,MAT-10003,74.0,293.97,0.09,21753.78,箱
QUO-20250752-003,1,INQ-20250752-003-1,MAT-10014,146.0,162.98,0.12,23795.08,件
QUO-20250752-003,2,INQ-20250752-003-2,MAT-10011,133.0,156.61,0.08,20829.13,套
QUO-20250752-003,3,INQ-20250752-003-3,MAT-10011,103.0,265.69,0.05,27366.07,套
QUO-20250753-001,1,INQ-20250753-001-1,MAT-10014,95.0,93.03,0.04,8837.85,箱
QUO-20250753-001,2,INQ-20250753-001-2,MAT-10001,178.0,60.77,0.08,10817.06,件
QUO-20250753-001,3,INQ-20250753-001-3,MAT-10043,55.0,75.04,0.09,4127.2,箱
QUO-20250753-002,1,INQ-20250753-002-1,MAT-10032,150.0,232.23,0.03,34834.5,套
QUO-20250753-002,2,INQ-20250753-002-2,MAT-10025,193.0,133.09,0.15,25686.37,箱
QUO-20250753-002,3,INQ-20250753-002-3,MAT-10049,75.0,99.42,0.0,7456.5,箱
QUO-20250753-003,1,INQ-20250753-003-1,MAT-10024,38.0,88.94,0.14,3379.72,件
QUO-20250753-003,2,INQ-20250753-003-2,MAT-10004,194.0,181.77,0.01,35263.38,个
QUO-20250753-003,3,INQ-20250753-003-3,MAT-10019,144.0,136.37,0.04,19637.28,个
QUO-20250754-001,1,INQ-20250754-001-1,MAT-10032,128.0,79.19,0.12,10136.32,件
QUO-20250754-001,2,INQ-20250754-001-2,MAT-10027,174.0,66.93,0.04,11645.82,套
QUO-20250754-001,3,INQ-20250754-001-3,MAT-10005,169.0,66.65,0.05,11263.85,件
QUO-20250754-002,1,INQ-20250754-002-1,MAT-10015,53.0,214.5,0.11,11368.5,个
QUO-20250754-002,2,INQ-20250754-002-2,MAT-10048,41.0,178.87,0.02,7333.67,个
QUO-20250754-002,3,INQ-20250754-002-3,MAT-10043,117.0,165.68,0.1,19384.56,箱
QUO-20250754-003,1,INQ-20250754-003-1,MAT-10033,177.0,232.94,0.01,41230.38,套
QUO-20250754-003,2,INQ-20250754-003-2,MAT-10015,11.0,164.08,0.09,1804.88,箱
QUO-20250754-003,3,INQ-20250754-003-3,MAT-10046,129.0,227.03,0.0,29286.87,箱
QUO-20250755-001,1,INQ-20250755-001-1,MAT-10046,135.0,229.39,0.03,30967.65,个
QUO-20250755-001,2,INQ-20250755-001-2,MAT-10011,187.0,83.51,0.02,15616.37,套
QUO-20250755-001,3,INQ-20250755-001-3,MAT-10018,14.0,272.79,0.13,3819.06,件
QUO-20250755-002,1,INQ-20250755-002-1,MAT-10037,122.0,253.28,0.11,30900.16,件
QUO-20250755-002,2,INQ-20250755-002-2,MAT-10027,160.0,53.45,0.11,8552.0,件
QUO-20250755-002,3,INQ-20250755-002-3,MAT-10025,146.0,256.75,0.01,37485.5,件
QUO-20250755-003,1,INQ-20250755-003-1,MAT-10005,43.0,83.07,0.01,3572.01,个
QUO-20250755-003,2,INQ-20250755-003-2,MAT-10011,30.0,76.03,0.14,2280.9,件
QUO-20250755-003,3,INQ-20250755-003-3,MAT-10035,27.0,167.12,0.08,4512.24,套
QUO-20250756-001,1,INQ-20250756-001-1,MAT-10045,128.0,264.21,0.06,33818.88,个
QUO-20250756-001,2,INQ-20250756-001-2,MAT-10014,78.0,152.98,0.07,11932.44,个
QUO-20250756-001,3,INQ-20250756-001-3,MAT-10029,86.0,158.03,0.02,13590.58,个
QUO-20250756-002,1,INQ-20250756-002-1,MAT-10026,61.0,54.6,0.13,3330.6,套
QUO-20250756-002,2,INQ-20250756-002-2,MAT-10002,128.0,230.63,0.04,29520.64,箱
QUO-20250756-002,3,INQ-20250756-002-3,MAT-10009,57.0,112.44,0.15,6409.08,个
QUO-20250756-003,1,INQ-20250756-003-1,MAT-10006,99.0,279.76,0.09,27696.24,套
QUO-20250756-003,2,INQ-20250756-003-2,MAT-10013,32.0,89.16,0.0,2853.12,箱
QUO-20250756-003,3,INQ-20250756-003-3,MAT-10014,186.0,261.08,0.13,48560.88,个
QUO-20250757-001,1,INQ-20250757-001-1,MAT-10012,15.0,106.53,0.01,1597.95,件
QUO-20250757-001,2,INQ-20250757-001-2,MAT-10047,112.0,73.56,0.03,8238.72,个
QUO-20250757-001,3,INQ-20250757-001-3,MAT-10004,113.0,132.41,0.05,14962.33,套
QUO-20250757-002,1,INQ-20250757-002-1,MAT-10033,134.0,116.97,0.12,15673.98,件
QUO-20250757-002,2,INQ-20250757-002-2,MAT-10034,51.0,288.7,0.1,14723.7,套
QUO-20250757-002,3,INQ-20250757-002-3,MAT-10017,47.0,278.95,0.04,13110.65,件
QUO-20250757-003,1,INQ-20250757-003-1,MAT-10010,168.0,64.72,0.14,10872.96,件
QUO-20250757-003,2,INQ-20250757-003-2,MAT-10014,35.0,251.59,0.1,8805.65,个
QUO-20250757-003,3,INQ-20250757-003-3,MAT-10042,165.0,144.32,0.02,23812.8,套
QUO-20250758-001,1,INQ-20250758-001-1,MAT-10006,102.0,59.19,0.04,6037.38,套
QUO-20250758-001,2,INQ-20250758-001-2,MAT-10041,87.0,135.52,0.12,11790.24,套
QUO-20250758-001,3,INQ-20250758-001-3,MAT-10025,23.0,247.09,0.15,5683.07,件
QUO-20250758-002,1,INQ-20250758-002-1,MAT-10027,115.0,144.86,0.03,16658.9,个
QUO-20250758-002,2,INQ-20250758-002-2,MAT-10010,14.0,209.37,0.07,2931.18,件
QUO-20250758-002,3,INQ-20250758-002-3,MAT-10007,15.0,214.0,0.06,3210.0,件
QUO-20250758-003,1,INQ-20250758-003-1,MAT-10002,49.0,116.19,0.14,5693.31,件
QUO-20250758-003,2,INQ-20250758-003-2,MAT-10009,68.0,138.07,0.1,9388.76,箱
QUO-20250758-003,3,INQ-20250758-003-3,MAT-10036,63.0,257.15,0.09,16200.45,箱
QUO-20250759-001,1,INQ-20250759-001-1,MAT-10039,154.0,74.97,0.06,11545.38,件
QUO-20250759-001,2,INQ-20250759-001-2,MAT-10010,97.0,247.79,0.0,24035.63,件
QUO-20250759-001,3,INQ-20250759-001-3,MAT-10040,112.0,280.24,0.02,31386.88,个
QUO-20250759-002,1,INQ-20250759-002-1,MAT-10043,7.0,71.09,0.13,497.63,个
QUO-20250759-002,2,INQ-20250759-002-2,MAT-10024,116.0,105.4,0.0,12226.4,个
QUO-20250759-002,3,INQ-20250759-002-3,MAT-10037,12.0,116.64,0.06,1399.68,件
QUO-20250759-003,1,INQ-20250759-003-1,MAT-10036,106.0,151.88,0.12,16099.28,件
QUO-20250759-003,2,INQ-20250759-003-2,MAT-10049,58.0,220.7,0.01,12800.6,件
QUO-20250759-003,3,INQ-20250759-003-3,MAT-10031,148.0,242.21,0.12,35847.08,个
QUO-20250760-001,1,INQ-20250760-001-1,MAT-10026,173.0,288.44,0.14,49900.12,个
QUO-20250760-001,2,INQ-20250760-001-2,MAT-10040,196.0,286.59,0.12,56171.64,个
QUO-20250760-001,3,INQ-20250760-001-3,MAT-10007,193.0,292.73,0.11,56496.89,箱
QUO-20250760-002,1,INQ-20250760-002-1,MAT-10017,113.0,220.11,0.03,24872.43,箱
QUO-20250760-002,2,INQ-20250760-002-2,MAT-10049,135.0,265.42,0.11,35831.7,个
QUO-20250760-002,3,INQ-20250760-002-3,MAT-10015,59.0,120.21,0.1,7092.39,件
QUO-20250760-003,1,INQ-20250760-003-1,MAT-10032,72.0,262.4,0.07,18892.8,件
QUO-20250760-003,2,INQ-20250760-003-2,MAT-10037,12.0,231.12,0.04,2773.44,箱
QUO-20250760-003,3,INQ-20250760-003-3,MAT-10016,153.0,216.48,0.07,33121.44,件
QUO-20250761-001,1,INQ-20250761-001-1,MAT-10005,80.0,112.61,0.05,9008.8,件
QUO-20250761-001,2,INQ-20250761-001-2,MAT-10002,78.0,125.28,0.06,9771.84,套
QUO-20250761-001,3,INQ-20250761-001-3,MAT-10014,120.0,270.05,0.06,32406.0,套
QUO-20250761-002,1,INQ-20250761-002-1,MAT-10017,36.0,213.11,0.11,7671.96,个
QUO-20250761-002,2,INQ-20250761-002-2,MAT-10016,33.0,60.46,0.01,1995.18,件
QUO-20250761-002,3,INQ-20250761-002-3,MAT-10007,78.0,97.53,0.08,7607.34,个
QUO-20250761-003,1,INQ-20250761-003-1,MAT-10029,129.0,241.92,0.08,31207.68,箱
QUO-20250761-003,2,INQ-20250761-003-2,MAT-10038,107.0,120.43,0.14,12886.01,件
QUO-20250761-003,3,INQ-20250761-003-3,MAT-10044,46.0,185.42,0.05,8529.32,件
QUO-20250762-001,1,INQ-20250762-001-1,MAT-10040,156.0,65.6,0.09,10233.6,个
QUO-20250762-001,2,INQ-20250762-001-2,MAT-10017,41.0,240.07,0.11,9842.87,箱
QUO-20250762-001,3,INQ-20250762-001-3,MAT-10047,108.0,151.22,0.05,16331.76,个
QUO-20250762-002,1,INQ-20250762-002-1,MAT-10002,174.0,227.43,0.05,39572.82,件
